Year;Code;1.a.2 health-expenditure-government-expenditure;2.3.1 agriculture-value-added-per-worker-wdi;3.8.1 healthcare-access-and-quality-index;4.3.1 gross-enrollment-ratio-in-tertiary-education;5.5.1 seats-held-by-women-in-national-parliament;6.4.1 water-productivity;7.2.1 renewables-share-final-energy;7.3.1 energy-intensity-of-economie;8.1.1 gdp-per-capita-worldbank;9.2.2 industry-share-of-total-emplyoment;9.4.1 cco2-intensity;9.5.2 researchers-in-rd-per-million-people;11.6.2 PM25-air-pollution;12.2.2 domestic-material-consumption-per-capita;12.5.1 municipal-waste-recycled;13.2.1 co-emissions-per-capita;15.1.1 forest-area-as-share-of-land-area;16.1.1 intentional-homicides-per-100000-people
2003;MDA;11.97879086;1167.06650966053;;33.2988395690918;12.8712871287129;;5.92088199335581;3.781685345364134;6232.66704790333;34.327;0.458218865;656.089660644531;;4.06995;;1.055420081;10.745819397993312;7.6438749798
2004;MDA;11.90209666;1484.5305090373;;34.3555717468262;15.8415841584158;;4.85014415612711;3.538288058677044;6710.46912061356;33.281;0.459113316;654.04638671875;;5.3878;;1.106867562;10.837336576467012;6.6459339121
2005;MDA;11.27249265;1515.18440385145;64.8;36.0984306335449;21.7821782178218;;4.31191214911668;3.409205589449429;7231.32842221528;32.54;0.442105553;621.255920410156;19.1445215238829;5.60993;;1.187195961;10.928853754940713;7.1165889612
2006;MDA;11.74919328;1827.18925589422;;39.4024505615234;21.7821782178218;;4.98054300005699;3.209564466624353;7599.52478276726;33.225;0.412147127;604.876037597656;;5.40761;;1.213156536;11.02037093341441;6.3189415821
2007;MDA;11.7264454;1222.00426492556;;41.20458984375;21.7821782178218;7.52571534333009;4.46520058810206;3.0300016307432824;7845.66940111052;33.237;0.394431306;627.837158203125;;3.64321;;1.205461017;11.111888111888112;5.2540731779
2008;MDA;12.97051287;1848.23673683399;;39.9985008239746;21.7821782178218;;4.93761489091685;2.801287515876832;8473.7479217792;33.263;0.386966754;713.422546386719;;6.06789;;1.261945052;11.203405290361813;5.738063248
2009;MDA;13.39179278;1940.36524026559;;38.2928581237793;23.7623762376238;;4.86046112662844;2.8302698946468543;7975.38414539473;32.536;0.33587244;698.518249511719;;4.75883;;1.107738409;11.294922468835512;6.0036387908
2010;MDA;13.77817178;2200.09018110276;66.8;38.1453590393066;18.8118811881188;;8.44006198180788;2.9174780176656308;8550.170639047;32.152;0.308273916;663.241821289063;19.116104148849;6.43612;;1.182306657;11.386439647309214;6.4854175997
2011;MDA;13.61895569;2271.08380767231;;39.4480400085449;19.8019801980198;;9.8870709263633;2.6984369078938246;9052.86654300804;32.476;0.272387156;678.550354003906;19.9248681713194;6.55172;;1.212300564;11.45880206749772;5.2951987501
2012;MDA;13.76541115;1933.37741356861;;40.1086387634277;19.8019801980198;8.63205670015089;10.469330356643;2.6886946615037166;9000.65892487276;32.633;0.262684725;671.451599121094;18.4092847429465;4.72612;;1.169205594;11.531164487686226;5.6185233637
2013;MDA;13.07630647;2540.18814925004;;41.2771682739258;19.8019801980198;;13.0788625781267;2.2090062624014632;9817.29629671112;31.955;0.256365718;643.884155273438;17.4323997316397;6.37822;;1.202296442;11.603526907874734;4.1476616637
2014;MDA;13.31891989;2580.88221078706;;;17.8217821782178;;13.0473500202632;2.2668567650517337;10314.4096500359;31.754;0.238315875;651.959289550781;16.7264610493413;6.95782;;1.165682298;11.67588932806324;4.2961579827
2015;MDA;;1864.5196658643;73.1;;21.7821782178218;;14.2736887091697;2.3311871030379128;10360.8295911083;31.915;0.241155141;;17.0791395944169;7.20397;;1.175407517;11.748251748251748;4.6429304015
2016;MDA;;2314.72075568982;;;21.7821782178218;;;;10942.5508739575;31.181;0.237266414;;16.3637975396712;7.44189;;1.204216183;11.748859835816358;4.9188234273
2017;MDA;;2560.9183236343;;;22.7722772277228;10.8947543418748;;;11651.3174546862;30.902;;;16.2510327081515;7.68436;;1.303338916;11.749467923380967;3.4731741634
2018;MDA;;;;;22.7722772277228;;;;12363.1468378401;;;;;;;1.450588351;11.750076010945577;4.0967929022
2019;MDA;;;;;25.7425742574257;;;;13022.0046061019;;;;;;;1.47361118;11.750684098510186;
2020;MDA;;;;;24.7524752475248;;;;12324.7362793838;;;;;;;;11.751292186074796;
2000;MNG;11.08732994;1643.32586017512;44.7;30.1759796142578;10.5263157894737;;5.71347110756614;2.497494996135793;4528.95594640011;11.641;1.111504501;;39.0325266631287;20.43213;;3.123414268;9.159640737158464;
2001;MNG;11.08390338;1345.46492454866;;34.2026596069336;10.5263157894737;;6.07489000945419;2.4442450064235297;4619.94667899314;11.762;1.044557749;;;19.50156;;3.252028926;9.154503493775008;
2002;MNG;9.73292448;1247.70454057956;;35.7976989746094;10.5263157894737;8.18397268384495;6.50019796173208;2.498942232517545;4791.73788861215;11.153;0.995468224;;;19.27331;;3.382108473;9.149366250391552;
2003;MNG;8.66790742;1336.1981810345;;37.9813499450684;10.5263157894737;;6.07998688760095;2.28095057516462;5074.41232280116;11.912;0.88068412;;;18.57911;;3.243368165;9.144229007008098;13.893586469
2004;MNG;9.18376026;1475.19514866484;;40.7858810424805;6.75675675675676;;5.74470705533631;2.123177122787395;5551.460474901;10.269;0.795064639;;;18.93974;;3.433784856;9.139091763624643;13.339240521
2005;MNG;9.88318029;1627.73594360693;50.9;44.6557006835938;6.66666666666667;;5.32177245152319;2.280314747463722;5883.36005710786;11.299;0.666608574;;39.7264049850377;18.79372;;3.394184481;9.133954520241188;15.753460715
2006;MNG;9.15109524;1737.60861537098;;47.5339088439941;6.57894736842105;;4.46178726749122;2.3898895365424613;6305.82320106746;12.8;0.618681307;;;19.55813;;3.675567018;9.128817276857731;13.13087812
2007;MNG;7.75185589;2180.89820119692;;46.9484214782715;6.57894736842105;11.5632744094385;4.68248357977123;2.270859083688339;6858.33057040859;13.586;0.688655036;;;21.26207;;4.656416345;9.123680033474276;11.373191422
2008;MNG;8.46035348;2253.93300975803;;48.4824905395508;4.16666666666667;;4.62896399518485;2.093189428539987;7360.68460886902;15.2;0.632261783;;;22.53226;;4.565609422;9.118542790090824;8.0550203484
2009;MNG;7.80839928;2331.21095059681;;51.4696807861328;3.94736842105263;;4.36488738997934;2.2025285411849764;7153.4374511594;16.173;0.709473025;;;25.10812;;4.889299177;9.113405546707366;8.190608551
2010;MNG;8.40678291;2302.27444603122;54.9;53.8230285644531;3.94736842105263;;4.34832056562224;2.192667594392678;7479.78090233711;16.236;0.663262474;;43.3046532872718;24.14555;;5.080863971;9.108268303323912;8.7870812993
2011;MNG;6.84309511;2213.50033136893;;55.6795310974121;3.94736842105263;;3.8993553833994;2.0453942462156105;8613.31362407678;17.34;0.799159918;;45.3601700534193;25.07034;;7.735194946;9.107552942182766;9.6016506176
2012;MNG;5.81009992;2495.11991944659;;58.7387084960938;14.8648648648649;19.3177241642979;2.84790870076394;2.0148864185659123;9488.34296579569;18.172;1.133218471;;42.6543747997741;25.0036;;12.40032637;9.10683758104162;7.0450009169
2013;MNG;5.49922645;3431.57359444791;;62.2486305236816;14.8648648648649;;2.92452446061805;1.9886752988846943;10383.7837079284;19.959;1.349059825;;42.3213112697226;27.5197;;15.11408362;9.106122219900474;7.1136515137
2014;MNG;6.72003972;4101.95285962175;;64.2741775512695;14.8648648648649;;3.26984282370897;1.8507370982062024;10980.3239959288;20.72;0.907925734;;39.2951400589356;32.54465;;10.0632619;9.105406858759329;7.2446244376
2015;MNG;;4409.01426080496;58.5;;14.4736842105263;;3.42973728977845;1.693126096469144;11022.9785342491;20.286;0.697189174;;42.5146498752954;33.29415;;7.753038359;9.10469149761818;7.1370612583
2016;MNG;;4538.48263199479;;;17.1052631578947;;;;10940.4186480461;20.472;0.752362052;;38.2228171120005;33.91244;;8.286631545;9.103978705098728;6.0202371581
2017;MNG;;4567.88453243123;;;17.1052631578947;26.9188744942255;;;11311.7611259291;20.666;;;40.1128490470476;34.53589;;10.96794605;9.103265912579271;6.1340078387
2018;MNG;;;;;17.1052631578947;;;;11915.5567471637;;;;;;;20.34960757;9.102553120059817;6.1825479289
2019;MNG;;;;;17.3333333333333;;;;12316.7913725436;;;;;;;20.31432496;9.101840327540362;
2020;MNG;;;;;17.3333333333333;;;;11470.6738325698;;;;;;;;9.10112753502091;
2000;MNE;16.86588688;15435.9257220825;69.9;;;;;;12418.9935413167;23.941;0.289286312;;26.0012462316455;;;2.476942997;;
2001;MNE;16.86588688;15406.5146933092;;17.9843406677246;;;;;12505.1653850313;25.456;0.296592071;;;;;2.719849918;;
2002;MNE;16.86588688;17118.8974225077;;16.7474498748779;;;;;12692.2889684277;24.408;0.322185907;;;;;2.881319739;;4.4019035787
2003;MNE;17.74933163;17852.5778500677;;17.2654590606689;;;;;12955.5795786056;23.378;0.335564813;;;;;3.076861564;;3.2568993341
2004;MNE;16.89380865;19350.2861209831;;19.8075904846191;;;;;13505.0460059253;21.132;0.345033353;;;;;3.31915122;;2.2759157716
2005;MNE;14.34706145;20515.857372479;74.4;22.1144409179688;;;47.6137465540999;1.8137870496349373;14048.8404403415;19.234;0.279831584;;25.562792606629;;;2.842266234;;3.5691804513
2006;MNE;13.5906972;20419.9461488741;;25.9044399261475;8.64197530864197;;44.8306790517038;1.833304879079744;15233.3762173836;19.866;0.25424061;;;11.31529;;3.337915858;55.50929368029741;4.0462044175
2007;MNE;11.39279065;16389.3524101457;;33.408390045166;11.1111111111111;23.5636822882312;42.2667399197877;1.6715258116716825;16248.3359258705;19.535;0.219737539;;;13.59087;;3.315329032;57.00371747211896;1.9368771729
2008;MNE;9.68331132;20317.2708082405;;41.7069892883301;11.1111111111111;;38.7581439382473;1.679793293809038;17391.0269689199;20.156;0.255236887;;;17.34813;;4.195014493;58.49814126394052;3.8627935723
2009;MNE;7.31399863;25733.6747620758;;51.0415687561035;11.1111111111111;;49.1642297584195;1.4205153208267811;16348.0915019537;19.865;0.175058958;;;11.03678;;2.699479936;59.99256505576208;3.3711490642
2010;MNE;9.51383246;25886.754869281;78.2;55.3445892333984;11.1111111111111;;49.0940076493238;1.6014800508221936;16764.3623723454;18.551;0.249796412;;25.0554063027232;12.24855;;3.88125641;61.486988847583646;2.4027718376
2011;MNE;9.11265909;32069.4321917002;;;12.3456790123457;;42.8328285688926;1.4853183064382365;17287.4176362672;19.0;0.230921855;760.084533691406;26.6292238814068;11.86213;;3.8515968;61.486988847583646;3.3585437354
2012;MNE;9.84266145;27185.6326901193;;;17.2839506172839;25.8564115120146;45.9125106910882;1.4408780990119263;16802.398296999;17.372;0.214426517;;24.680302894442;8.28288;;3.535233227;61.486988847583646;2.7159543145
2013;MNE;9.84266145;38203.5488146939;;;16.0493827160494;;49.3777766931193;1.285952959281392;17381.7399852869;18.32;0.20136164;646.764282226563;23.2742259885772;8.23313;;3.435731629;61.486988847583646;1.5965718409
2014;MNE;9.84266145;26963.7935068351;;;17.2839506172839;;45.9943348822572;1.2095445638816826;17674.6184061447;18.23;0.19175477;673.285461425781;21.9470516779019;8.55556;;3.360127592;61.486988847583646;3.191574244
2015;MNE;;22882.5518235072;80.7;;17.2839506172839;;43.004060548998;1.2351053151314006;18263.6006034136;17.575;0.195068767;;22.559691291127;8.18001;;3.570500797;61.486988847583646;2.7115097208
2016;MNE;;24232.0009637611;;;23.4567901234568;;;;18797.9056157308;17.304;0.171253075;;20.9240513696113;7.86465;;3.214035088;61.486988847583646;4.4637804075
2017;MNE;;25085.6065821312;;;23.4567901234568;30.3746112301102;;;19682.2833488194;17.259;;;20.7818135501738;7.92477;;3.348942675;61.486988847583646;2.3901982749
2018;MNE;;;;;23.4567901234568;;;;20686.5759142606;;;;;;;3.380807325;61.486988847583646;2.2299989009
2019;MNE;;;;;28.3950617283951;;;;21533.949235748;;;;;;;3.919492038;61.486988847583646;
2020;MNE;;;;;22.2222222222222;;;;18278.730791552;;;;;;;;61.486988847583646;
2000;MAR;4.75781407;1628.79796331822;52.6;10.1641798019409;0.615384615384615;;15.2590097362083;0.9800008179759052;4370.7994905291;19.933;0.252705955;;30.9674483228804;4.58109;;1.167253317;12.33820300246471;1.6010462299
2001;MAR;5.32148692;1869.64672633602;;10.4151802062988;0.615384615384615;;15.1167267354137;0.968017578259621;4634.19277410943;19.154;0.277421993;;;5.06881;;1.285860365;12.375852565538876;1.8642929971
2002;MAR;4.72279785;1895.17546745565;;10.4485902786255;10.7692307692308;4.29737011957409;14.9361245101105;0.9541412115934532;4721.94869524636;18.881;0.284383336;;;5.14923;;1.293748667;12.41350212861304;1.5685068273
2003;MAR;5.11839177;2252.48622010686;;10.8501901626587;10.7692307692308;;15.7033327501136;0.8965041566042544;4944.38838739121;19.237;0.270011137;;;5.4964;;1.260166807;12.451151691687206;1.7123929301
2004;MAR;5.15402074;2179.61797532369;;11.0101900100708;10.7692307692308;;23.5054179051262;1.0149096167105078;5120.82594400246;18.514;0.314484058;;;5.81338;;1.441102441;12.48880125476137;1.560673887
2005;MAR;4.43314278;1929.25579821686;55.6;11.7241296768188;10.7692307692308;;20.6575901497637;1.040051728469984;5227.56263149928;18.4;0.332620964;;30.9678134359633;5.71691;;1.496226425;12.526450817835538;1.5399485473
2006;MAR;5.83120265;2387.33174385546;;12.3339996337891;10.7692307692308;;18.6491638301564;0.983185476398216;5558.04905573476;19.434;0.314164298;650.735290527344;;6.16643;;1.539971076;12.564100380909702;1.6166369996
2007;MAR;6.31538512;1932.68059174132;;11.8594999313354;10.4615384615385;6.68572725757101;16.9693647879473;0.9794444414168876;5687.22735240098;19.872;0.308520785;643.764892578125;;6.12727;;1.613685278;12.601749943983869;1.6589830402
2008;MAR;5.94474097;2329.76653432902;;13.0051298141479;10.4615384615385;;15.1190202285318;0.9601262369685336;5952.65699617584;20.099;0.286032346;660.371337890625;;6.68809;;1.677901639;12.639399507058032;1.3508025717
2009;MAR;6.58376965;2851.84195886944;;13.5307502746582;10.4615384615385;;14.7565449149461;0.9276803062262848;6129.11381821146;20.074;0.264563844;;;7.23301;;1.648914936;12.6770490701322;1.3529982865
2010;MAR;6.47997839;2853.87199026669;58.7;14.4140195846558;10.4615384615385;;14.4078588088893;0.937382871785406;6281.46419122613;20.033;0.26171907;725.058837890625;29.6489602985204;7.12188;;1.739776768;12.714698633206362;1.3944119144
2011;MAR;6.04558367;3021.73564809223;;16.2082901000977;16.9620253164557;;12.351677551403;0.9596935750669736;6522.37374267222;20.016;0.238284025;851.900634765625;29.2665642608242;7.21802;;1.729961503;12.719233699305398;1.3452561874
2012;MAR;6.04558367;2817.0745680766;;19.2878494262695;16.9620253164557;9.55826975595234;11.4049941680317;0.944811615275446;6625.46345426034;19.587;0.241916967;856.921447753906;27.7902835753525;7.02972;;1.775697611;12.723768765404436;1.1521604452
2013;MAR;5.77829748;3368.57240868699;;22.4666805267334;16.9620253164557;;12.0502565093096;0.90601397772923;6828.22301681787;20.286;0.234002645;;29.2595191342993;7.28168;;1.742041286;12.728303831503474;1.2724040621
2014;MAR;6.03489204;3325.06995284581;;24.5719394683838;16.9620253164557;;11.7185872824578;0.8996828111166955;6912.17800214842;20.545;0.23952851;;29.949449987403;7.43086;;1.744343677;12.73283889760251;1.0382436918
2015;MAR;;3535.77435332103;61.3;;16.9620253164557;;11.3174596346938;0.8762581783195458;7126.67058575575;20.534;0.234722792;;31.4400869131751;7.56926;;1.76055637;12.737373963701543;1.243378935
2016;MAR;;3149.64198348306;;;20.5063291139241;;;;7106.24124906058;20.588;0.231179985;;32.9353742281018;7.71337;;1.737502591;12.763275823437152;1.691041868
2017;MAR;;3532.36788141115;;;20.5063291139241;11.298011240168;;;7312.05677903856;20.664;;;32.5935414574286;7.856;;1.793957786;12.789177683172753;2.138766486
2018;MAR;;;;;20.5063291139241;;;;7446.93622037578;;;;;;;1.814300813;12.81507954290836;1.4155228849
2019;MAR;;;;;20.5063291139241;;;;7537.48527234118;;;;;;;1.972168348;12.840981402643962;
2020;MAR;;;;;20.5063291139241;;;;6916.34641150088;;;;;;;;12.866883262379565;
2000;MOZ;16.99348256;249.83261041145;36.4;0.67875999212265;30.0;;93.6075644295867;8.22094639799008;630.701613637085;3.876;0.124375525;;22.6862709176142;2.15367;;0.074682193;52.37671354815738;
2001;MOZ;14.75013592;270.492070356689;;;30.0;;93.9515224326227;7.673450269353138;687.14942573975;3.892;0.134921583;;;2.26144;;0.085274394;52.09493374704341;6.0366974128
2002;MOZ;15.53208373;293.030008619368;;;30.0;6.61724427590444;93.7287368021139;7.145296522470063;729.289976877035;3.622;0.109263149;;;2.33913;;0.081995577;51.81315394592944;5.5424848249
2003;MOZ;14.97512806;300.147444881318;;0.897199988365173;30.0;;92.7518498008216;7.0753755693029;756.594282288843;3.692;0.119814141;;;2.34015;;0.096046713;51.53137414481548;5.4006247033
2004;MOZ;13.84626169;309.754930191205;;1.13078999519348;34.8;;92.9158736642969;6.816834073428202;792.727274213917;3.708;0.115367784;;;2.36086;;0.093644016;51.24959434370152;5.6753834362
2005;MOZ;18.2437012;325.494049440704;39.6;1.40566003322601;34.8;;93.6152483261276;6.355455008037023;821.345814204148;3.672;0.100984618;;22.6632306189697;2.22902;;0.086402703;50.967814542587554;5.3137692937
2006;MOZ;15.19346438;353.916190960379;;;34.8;;93.287714850153;5.958308398702129;875.916597945717;3.727;0.104168091;15.5029096603394;;2.43344;;0.090834962;50.686034741473584;4.2409649894
2007;MOZ;12.77578515;378.318301891014;;;34.8;7.83229718014719;92.1441726944983;5.784691550174677;917.795240453608;3.734;0.113308552;;;2.22278;;0.100917501;50.40425494035963;3.9172588195
2008;MOZ;10.50136518;398.246014040112;;3.51365995407104;34.8;;92.4348575394548;5.517483694587702;958.283424091559;3.722;0.107047896;19.2999591827393;;2.32255;;0.097852538;50.12247513924566;4.4665711045
2009;MOZ;8.5704598;412.586716753302;;3.79957008361816;39.2;;91.6660528149684;5.379550257353541;991.322834728107;3.726;0.117425487;11.526650428772;;2.35794;;0.10656995;49.840695338131695;3.5947156021
2010;MOZ;10.37362099;429.617415327102;40.9;4.53859996795654;39.2;;91.3046042575161;5.2109362271707305;1027.20887652935;3.77;0.124724362;37.5117301940918;23.561468719368;2.67865;;0.111928225;49.558915537017725;3.718409403
2011;MOZ;7.74918312;446.093543300709;;4.79716014862061;39.2;;90.4577194790164;5.060295660853234;1073.4781338343;3.851;0.1501094;;22.6090715027632;2.79024;;0.128466636;49.29641140415575;3.5100775194
2012;MOZ;8.8123221;454.778762308232;;5.05311012268066;39.2;9.42022560180541;90.8214700507327;4.808791080788982;1120.12848093229;3.982;0.136680508;;22.8676010888595;2.29717;;0.119887946;49.03390727129378;
2013;MOZ;8.8123221;457.314961231825;;5.0432300567627;39.2;;90.3160710747055;4.648611652293014;1165.40820547454;4.089;0.153878762;;22.6361599911726;2.28957;;0.158717421;48.7714031384318;
2014;MOZ;8.8123221;478.603463000245;;5.9747200012207;;;88.8570478335913;4.606198333576192;1217.08886738517;4.179;0.279551248;;22.614164139078;2.38671;;0.31420996;48.50889900556983;
2015;MOZ;;482.360390471715;43.0;;39.6;;86.4005089176123;4.808496769678144;1262.61312778202;4.1;0.200113583;;21.9058819392491;2.40018;;0.233177058;48.246394872707846;
2016;MOZ;;480.634275388154;;;39.6;;;;1273.78363325041;4.023;0.237223161;;21.4718255446508;2.42094;;0.277613043;47.94215519214629;
2017;MOZ;;486.83115862692;;;39.6;11.4696985011097;;;1283.65986980986;4.082;;;21.2986954591341;2.43887;;0.284384481;47.63791551158473;
2018;MOZ;;;;;39.6;;;;1289.73594800556;;;;;;;0.284224234;47.33367583102317;
2019;MOZ;;;;;41.2;;;;1281.50604143547;;;;;;;0.286695877;47.02943615046161;
2020;MOZ;;;;;42.4;;;;1229.08001865892;;;;;;;;46.72519646990005;
2000;MMR;1.29927607;544.177767522413;34.7;;;;80.1636744416438;2.493645539150805;1093.78820723887;9.781;0.152962445;;39.3616530238531;2.31938;;0.21495092;53.41397692979366;2.2281822113
2001;MMR;1.3813215;589.68850499377;;10.5691699981689;;;82.4741117361369;2.1885714726678414;1204.83343290294;9.885;0.126544882;11.909779548645;;2.77214;;0.183806141;52.88898267436694;1.9396457212
2002;MMR;2.38373599;628.346118865608;;;;0.623942118987665;82.9986077947378;2.019623720359459;1336.22299789089;10.315;0.134360333;17.1904106140137;;2.42126;;0.191895497;52.36398841894023;1.7064215725
2003;MMR;1.73951415;710.333974251931;;;;;79.790745004384;1.924141034066824;1507.09530224356;10.632;0.124461914;;;2.63448;;0.203122827;51.83899416351353;1.5867442225
2004;MMR;1.88898802;801.018364846473;;;;;80.26836220896;1.7863380340525592;1696.88158570422;11.313;0.145560975;;;2.73372;;0.254740899;51.31399990808683;1.5299244681
2005;MMR;1.13298279;912.764997013824;39.5;;;;79.5508983617824;1.5782439390889276;1911.95597037831;11.676;0.115735991;;43.3214543985974;2.87194;;0.235525598;50.78900565266012;1.3810029681
2006;MMR;1.56397464;985.113267395645;;;;;81.1165503705987;1.415498324290576;2146.56793325411;11.925;0.114111063;;;3.00999;;0.259232855;50.26401139723341;1.5760313741
2007;MMR;1.2777965;1088.95743900398;;10.5536804199219;;1.160146668038;80.3154677468684;1.3114049574314128;2388.44862007931;12.079;0.102360504;;;3.1255;;0.257855807;49.7390171418067;1.5094269963
2008;MMR;1.47798923;1190.81752627505;;;;;85.5665658832106;1.146644403835531;2617.13817405882;12.78;0.069945885;;;3.19359;;0.194722171;49.21402288638001;1.5842292641
2009;MMR;1.48812841;1294.56200002101;;;;;85.6295863237957;0.982665448220752;2874.78028393755;13.171;0.070524299;;;3.31563;;0.202099483;48.68902863095329;1.7492409906
2010;MMR;1.77391528;1283.00216770143;44.4;;4.29447852760736;;84.4045564890683;0.8736876162012867;3129.92025489038;13.756;0.074764714;;44.0561152471062;3.38774;;0.258568507;48.16403437552659;1.5829780806
2011;MMR;1.7907666;1294.81932080933;;14.180609703064;3.54430379746835;;83.8603130515469;0.8452993039385328;3279.66548847766;13.946;0.074225946;;43.6199034673322;3.3363;;0.29550052;47.72022855742275;2.0690083108
2012;MMR;3.28063395;1343.7354345216;;13.528169631958;6.03248259860789;1.75702927806382;77.9095581668799;0.8608227031420478;3491.18469222435;12.711;0.049549467;;42.5228123967659;3.10389;;0.231296378;47.276422739318924;2.7930297104
2013;MMR;3.28063395;1419.40148507453;;;6.03248259860789;;74.1051590235964;0.8423497873817325;3753.32136417978;12.916;0.048450172;;42.8828694393185;3.18413;;0.249483067;46.832616921215084;2.3875432419
2014;MMR;3.59309128;1490.49261667375;;;5.59440559440559;;66.13285378605;0.8694230449441352;4020.03667693095;13.482;0.054442785;;40.2889685436423;3.36111;;0.309280752;46.38881110311127;2.3526794226
2015;MMR;;1593.7626745475;48.4;;12.6934984520124;;61.5278116473242;0.8678309453118259;4268.5006767951;13.974;0.069204909;;38.5137820514634;3.39446;;0.419057459;45.94500528500743;2.1867581015
2016;MMR;;1584.51458563912;;;9.93071593533487;;;;4482.92679957997;14.27;0.075129153;;36.0337009997213;3.45575;;0.480135413;45.501202530676025;2.2584513256
2017;MMR;;1647.47733059163;;;10.161662817552;2.47683435670859;;;4739.91544500094;14.644;;;35.5574529190767;3.51568;;0.44339507;45.05739977634462;
2018;MMR;;;;;10.161662817552;;;;5029.1880858737;;;;;;;0.485879254;44.61359702201321;
2019;MMR;;;;;11.3163972286374;;;;5082.50316102148;;;;;;;0.485365436;44.1697942676818;
2020;MMR;;;;;16.8253968253968;;;;4544.02156851419;;;;;;;;43.72599151335039;
2000;NAM;13.88382705;6136.90753712038;39.9;;25.0;;33.5140543292658;1.0226094207190988;6804.86674286238;12.286;0.167957959;;27.4338185640076;10.17281;;0.914469081;9.788876337621009;21.174835602
2001;NAM;11.21892228;5474.90346868545;;7.03321981430054;25.0;;29.2987597998994;1.198339312101483;6775.22161405118;14.256;0.198506673;;;10.91165;;1.104824561;9.702625563288755;19.356604029
2002;NAM;11.89078626;5883.50711462132;;5.79928016662598;25.0;27.4369530520517;33.0062662009209;1.058672152359775;6992.86531551369;14.473;0.166453951;;;10.83959;;0.949632829;9.616374788956504;18.687358866
2003;NAM;11.87124904;6106.15115248541;;6.16195011138916;26.3888888888889;;32.5622160495524;1.058455107449178;7182.30734226893;15.039;0.176310569;;;11.79388;;0.996436402;9.530124014624253;
2004;NAM;11.200491;6460.07733504733;;;25.0;;32.1070964842578;0.9884986966164192;7942.55725460313;14.915;0.169850956;;;12.96034;;1.027379455;9.443873240292;18.45118064
2005;NAM;12.8076941;7438.19948945883;43.5;6.87285995483398;26.9230769230769;;32.0569949466073;1.0449816746474072;8014.97385784405;13.412;0.183093155;;27.6197614145724;14.82173;;1.191083591;9.357622465959746;
2006;NAM;11.83479874;8587.83969617402;;6.55765008926392;26.9230769230769;;32.8620157687015;0.9776825418686468;8438.21691877923;14.27;0.167478785;;;14.97449;;1.182295282;9.271371691627497;
2007;NAM;14.69690388;8738.22075157027;;;26.9230769230769;37.144418563232;32.7677153430722;0.9436910460536774;8735.71373581277;14.094;0.163677088;;;16.5295;;1.175693074;9.185120917295244;
2008;NAM;13.85598106;8251.55388424889;;9.33008003234863;26.9230769230769;;27.0257924773159;0.9791020949960496;8805.4106815201;13.853;0.208643518;;;15.33325;;1.626651003;9.098870142962989;17.324220337
2009;NAM;13.85598106;6933.16433179222;;;26.9230769230769;;27.0754442900856;0.99380971234837;8671.66410710468;13.337;0.194831921;;;12.98656;;1.473699183;9.012619368630736;18.644532851
2010;NAM;13.85598106;4966.80892015387;50.4;;24.3589743589744;;26.3739193412099;0.9731135245640608;9031.16059358875;12.716;0.190627483;;27.6598963258867;12.14855;;1.461104294;8.926368594298486;14.819170721
2011;NAM;13.85598106;4931.59375009692;;;24.3589743589744;;27.9422018019744;0.955996789636756;9324.52887482151;14.464;0.152235482;;27.0101545145848;11.07793;;1.281787668;8.84011952046059;14.281090816
